Area,Item,Year,Value,Unit
Cuba,Gross Domestic Product,1986,24225.993413,million USD
Cuba,Gross Domestic Product,1987,25213.311971,million USD
Cuba,Gross Domestic Product,1988,27458.670256,million USD
Cuba,Gross Domestic Product,1989,27024.876291,million USD
Cuba,Gross Domestic Product,1990,28645.093044,million USD
Cuba,Gross Domestic Product,1991,24317.592011,million USD
Cuba,Gross Domestic Product,1992,22085.593357,million USD
Cuba,Gross Domestic Product,1993,22366.98663,million USD
Cuba,Gross Domestic Product,1994,28447.985651,million USD
Cuba,Gross Domestic Product,1995,30428.143931,million USD
Cuba,Gross Domestic Product,1996,25017.0,million USD
Cuba,Gross Domestic Product,1997,25364.5,million USD
Cuba,Gross Domestic Product,1998,25736.7,million USD
Cuba,Gross Domestic Product,1999,28364.9,million USD
Cuba,Gross Domestic Product,2000,30565.8,million USD
Cuba,Gross Domestic Product,2001,31682.3,million USD
Cuba,Gross Domestic Product,2002,33590.5,million USD
Cuba,Gross Domestic Product,2003,35901.1,million USD
Cuba,Gross Domestic Product,2004,38203.4,million USD
Cuba,Gross Domestic Product,2005,42643.6,million USD
Cuba,Gross Domestic Product,2006,52742.7,million USD
Cuba,Gross Domestic Product,2007,58603.8,million USD
Cuba,Gross Domestic Product,2008,60806.3,million USD
Cuba,Gross Domestic Product,2009,62080.0,million USD
Cuba,Gross Domestic Product,2010,64328.0,million USD
Cuba,Gross Domestic Product,2011,69511.335013,million USD
Cuba,Gross Domestic Product,2012,73141.0,million USD
Cuba,Gross Domestic Product,2013,77148.0,million USD
Cuba,Gross Domestic Product,2014,80656.0,million USD
Cuba,Gross Domestic Product,2015,87205.671393,million USD
Cuba,Gross Domestic Product,2016,91370.0,million USD
Cuba,Gross Domestic Product,2017,96851.0,million USD
Cuba,Gross Domestic Product,2018,100050.0,million USD
Cuba,Gross Domestic Product,2019,103428.0,million USD
Cuba,Gross Domestic Product,2020,107352.0,million USD
Cuba,Gross Domestic Product,2021,126693.60682,million USD
Cuba,Gross Domestic Product,2022,135461.953125,million USD
Curaçao,Gross Domestic Product,2005,2344.637262,million USD
Curaçao,Gross Domestic Product,2006,2457.581712,million USD
Curaçao,Gross Domestic Product,2007,2593.831498,million USD
Curaçao,Gross Domestic Product,2008,2833.476151,million USD
Curaçao,Gross Domestic Product,2009,2869.153199,million USD
Curaçao,Gross Domestic Product,2010,2951.342768,million USD
Curaçao,Gross Domestic Product,2011,2933.128492,million USD
Curaçao,Gross Domestic Product,2012,3024.52514,million USD
Curaçao,Gross Domestic Product,2013,3039.944134,million USD
Curaçao,Gross Domestic Product,2014,3048.435754,million USD
Curaçao,Gross Domestic Product,2015,3042.73743,million USD
Curaçao,Gross Domestic Product,2016,3014.748603,million USD
Curaçao,Gross Domestic Product,2017,3009.497207,million USD
Curaçao,Gross Domestic Product,2018,3020.394205,million USD
Curaçao,Gross Domestic Product,2019,2995.191301,million USD
Curaçao,Gross Domestic Product,2020,2496.174736,million USD
Curaçao,Gross Domestic Product,2021,2699.612444,million USD
Curaçao,Gross Domestic Product,2022,2692.924832,million USD
Cyprus,Gross Domestic Product,1970,616.073732,million USD
Cyprus,Gross Domestic Product,1971,721.234556,million USD
Cyprus,Gross Domestic Product,1972,877.439595,million USD
Cyprus,Gross Domestic Product,1973,1067.917209,million USD
Cyprus,Gross Domestic Product,1974,946.16027,million USD
Cyprus,Gross Domestic Product,1975,789.183202,million USD
Cyprus,Gross Domestic Product,1976,912.338783,million USD
Cyprus,Gross Domestic Product,1977,1162.791345,million USD
Cyprus,Gross Domestic Product,1978,1521.276896,million USD
Cyprus,Gross Domestic Product,1979,1992.982638,million USD
Cyprus,Gross Domestic Product,1980,2415.750838,million USD
Cyprus,Gross Domestic Product,1981,2331.45049,million USD
Cyprus,Gross Domestic Product,1982,2418.151587,million USD
Cyprus,Gross Domestic Product,1983,2420.915904,million USD
Cyprus,Gross Domestic Product,1984,2549.455365,million USD
Cyprus,Gross Domestic Product,1985,2711.449628,million USD
Cyprus,Gross Domestic Product,1986,3464.825994,million USD
Cyprus,Gross Domestic Product,1987,4151.750014,million USD
Cyprus,Gross Domestic Product,1988,4789.093144,million USD
Cyprus,Gross Domestic Product,1989,5116.228424,million USD
Cyprus,Gross Domestic Product,1990,6258.466317,million USD
Cyprus,Gross Domestic Product,1991,6460.308316,million USD
Cyprus,Gross Domestic Product,1992,7742.005288,million USD
Cyprus,Gross Domestic Product,1993,7384.980173,million USD
Cyprus,Gross Domestic Product,1994,8315.502848,million USD
Cyprus,Gross Domestic Product,1995,9933.04385,million USD
Cyprus,Gross Domestic Product,1996,10015.185958,million USD
Cyprus,Gross Domestic Product,1997,9536.405414,million USD
Cyprus,Gross Domestic Product,1998,10239.867546,million USD
Cyprus,Gross Domestic Product,1999,10490.240467,million USD
Cyprus,Gross Domestic Product,2000,9962.865042,million USD
Cyprus,Gross Domestic Product,2001,10390.206387,million USD
Cyprus,Gross Domestic Product,2002,11383.256502,million USD
Cyprus,Gross Domestic Product,2003,14529.168064,million USD
Cyprus,Gross Domestic Product,2004,17306.404388,million USD
Cyprus,Gross Domestic Product,2005,18693.51031,million USD
Cyprus,Gross Domestic Product,2006,20405.444751,million USD
Cyprus,Gross Domestic Product,2007,24051.825587,million USD
Cyprus,Gross Domestic Product,2008,27845.765614,million USD
Cyprus,Gross Domestic Product,2009,25943.838678,million USD
Cyprus,Gross Domestic Product,2010,25774.756786,million USD
Cyprus,Gross Domestic Product,2011,27605.414571,million USD
Cyprus,Gross Domestic Product,2012,25048.901809,million USD
Cyprus,Gross Domestic Product,2013,23952.838171,million USD
Cyprus,Gross Domestic Product,2014,23195.020646,million USD
Cyprus,Gross Domestic Product,2015,19901.316089,million USD
Cyprus,Gross Domestic Product,2016,21032.147327,million USD
Cyprus,Gross Domestic Product,2017,22946.535929,million USD
Cyprus,Gross Domestic Product,2018,25597.307095,million USD
Cyprus,Gross Domestic Product,2019,25945.165134,million USD
Cyprus,Gross Domestic Product,2020,25008.269586,million USD
Cyprus,Gross Domestic Product,2021,28408.121234,million USD
Cyprus,Gross Domestic Product,2022,28439.109574,million USD
Czechia,Gross Domestic Product,1990,40728.194512,million USD
Czechia,Gross Domestic Product,1991,29859.414672,million USD
Czechia,Gross Domestic Product,1992,34915.139396,million USD
Czechia,Gross Domestic Product,1993,40866.98234,million USD
Czechia,Gross Domestic Product,1994,47850.065329,million USD
Czechia,Gross Domestic Product,1995,60145.663259,million USD
Czechia,Gross Domestic Product,1996,67388.492014,million USD
Czechia,Gross Domestic Product,1997,62180.519006,million USD
Czechia,Gross Domestic Product,1998,66807.498696,million USD
Czechia,Gross Domestic Product,1999,65173.036731,million USD
Czechia,Gross Domestic Product,2000,61823.494487,million USD
Czechia,Gross Domestic Product,2001,67808.695574,million USD
Czechia,Gross Domestic Product,2002,82196.20609,million USD
Czechia,Gross Domestic Product,2003,100090.467581,million USD
Czechia,Gross Domestic Product,2004,119814.667458,million USD
Czechia,Gross Domestic Product,2005,137143.37592,million USD
Czechia,Gross Domestic Product,2006,156264.210926,million USD
Czechia,Gross Domestic Product,2007,190184.11327,million USD
Czechia,Gross Domestic Product,2008,236816.94816,million USD
Czechia,Gross Domestic Product,2009,207434.296805,million USD
Czechia,Gross Domestic Product,2010,209069.940963,million USD
Czechia,Gross Domestic Product,2011,229562.733399,million USD
Czechia,Gross Domestic Product,2012,208857.719321,million USD
Czechia,Gross Domestic Product,2013,211685.616593,million USD
Czechia,Gross Domestic Product,2014,209358.834156,million USD
Czechia,Gross Domestic Product,2015,188033.05046,million USD
Czechia,Gross Domestic Product,2016,196272.068576,million USD
Czechia,Gross Domestic Product,2017,218628.940952,million USD
Czechia,Gross Domestic Product,2018,249000.540729,million USD
Czechia,Gross Domestic Product,2019,252548.179965,million USD
Czechia,Gross Domestic Product,2020,245974.558654,million USD
Czechia,Gross Domestic Product,2021,281777.887121,million USD
Czechia,Gross Domestic Product,2022,290909.77127,million USD
Czechoslovakia,Gross Domestic Product,1970,16294.289496,million USD
Czechoslovakia,Gross Domestic Product,1971,17038.566807,million USD
Czechoslovakia,Gross Domestic Product,1972,19527.364034,million USD
Czechoslovakia,Gross Domestic Product,1973,23073.680709,million USD
Czechoslovakia,Gross Domestic Product,1974,24753.774314,million USD
Czechoslovakia,Gross Domestic Product,1975,27299.65089,million USD
Czechoslovakia,Gross Domestic Product,1976,26914.036073,million USD
Czechoslovakia,Gross Domestic Product,1977,38583.148182,million USD
Czechoslovakia,Gross Domestic Product,1978,42500.627409,million USD
Czechoslovakia,Gross Domestic Product,1979,45672.113579,million USD
Czechoslovakia,Gross Domestic Product,1980,47821.773696,million USD
Czechoslovakia,Gross Domestic Product,1981,50777.704075,million USD
Czechoslovakia,Gross Domestic Product,1982,51175.627232,million USD
Czechoslovakia,Gross Domestic Product,1983,50810.168852,million USD
Czechoslovakia,Gross Domestic Product,1984,45917.764538,million USD
Czechoslovakia,Gross Domestic Product,1985,45928.51415,million USD
Czechoslovakia,Gross Domestic Product,1986,53903.069827,million USD
Czechoslovakia,Gross Domestic Product,1987,60510.967841,million USD
Czechoslovakia,Gross Domestic Product,1988,59797.613779,million USD
Czechoslovakia,Gross Domestic Product,1989,58629.877548,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1970,4927.332597,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1971,5439.775187,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1972,6005.511807,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1973,6630.085035,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1974,7319.613878,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1975,8080.853721,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1976,8412.168724,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1977,8757.067642,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1978,9116.107415,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1979,9489.867819,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1980,9878.9524,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1981,10244.473639,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1982,12868.200913,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1983,12855.131499,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1984,12251.319042,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1985,12074.736049,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1986,13653.901719,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1987,14391.20003,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1988,14192.727273,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1989,15771.363636,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1990,14702.304147,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1991,13687.44186,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1992,12457.619048,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1993,10744.075829,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1994,8307.075472,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1995,4849.295775,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1996,10587.906977,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1997,10322.790698,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1998,10273.488372,million USD
Democratic People's Republic of Korea,Gross Domestic Product,1999,10280.0,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2000,10607.906977,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2001,11021.860465,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2002,10910.0,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2003,11051.0,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2004,11168.0,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2005,13031.19679,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2006,13764.393535,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2007,14374.670965,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2008,13336.798315,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2009,12035.152492,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2010,13945.167273,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2011,15689.234225,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2012,15907.396534,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2013,16565.034101,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2014,17395.832618,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2015,16282.601357,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2016,16786.184836,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2017,17364.724931,million USD
Democratic People's Republic of Korea,Gross Domestic Product,2018,17487.261057,million USD
