Country Name,Country Code,Series Name,Series Code,1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Belize,BLZ,Population growth (annual %),SP.POP.GROW,2.47105942529414,2.42065389829613,2.36279965125244,2.32328499925994,2.29929332647629,2.27153950537819,2.24097191474479,2.219312189906,2.19407294222866,2.15572834630189,2.09897395896767,2.03690544554212,2.01735948122407,2.15957225206249,2.55753145411695,3.04041842570322,3.40910431885613,3.5250604678139,3.42048903221131,3.24372870048271,3.15027299454963,3.12947712423959,3.08148654198932,3.03310164793291,2.98554490009989,2.93605390781473,2.88259288843,2.8194899348079,2.74280635114816,2.49432602566338,2.28109896258836,2.25663156677437,2.23816708234299,2.19427675238371,2.11632063401839,2.04687117105776,1.9892678402512,1.94863445386443,1.82301611890652,1.48622151575632,1.28562992065572,1.30164025141276
Belize,BLZ,Rural population (% of total population),SP.RUR.TOTL.ZS,50.817,51.008,51.199,51.39,51.581,51.772,51.963,52.154,52.345,52.535,52.729,52.941,53.152,53.363,53.575,53.786,53.997,54.207,54.418,54.602,54.619,54.636,54.653,54.67,54.687,54.704,54.721,54.738,54.755,54.772,54.772,54.754,54.718,54.665,54.594,54.505,54.399,54.276,54.134,53.975,53.799,53.604
Belize,BLZ,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-19.717738305750792,-20.11728622520204,-14.565938105552648,-8.022723272002464,-11.943160185065775,-3.5851578188010538,-3.3106317257269255,-6.652892119360798,-10.638727041561257,2.2839420503115324,-7.253634619474263,1.690209858586843,1.2241927684410894,2.1519673189354305,3.1136465251574257,3.938369232178498,2.143581571818063,1.0532650594263286,-5.1882695712193625,-10.893364663464515,-9.421043750871283,-5.854324548300136,-5.244650879612663,-1.8228506578514931,-1.5450065164864797,4.742397239508536,5.225843307848632,2.225913570273278,1.3128499381637704,6.428734850683602,6.574892345915306,7.555593294035598,3.39751685190998,3.895914214472476,-0.9367329426050505,-1.8844696169234183,1.9114022539389302,2.4736292124706347,1.592235467199711,-6.3671199171348825,-3.8258234198906242,-3.200772592269198
Belize,BLZ,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,-1.019940579546451,..,..,-1.7258915766526692,1.7399994721824468,1.9858544947898424,2.4370064206344355,4.373723962343657,5.052367303468346,3.1519937250969345,2.2858076502171123,2.2490533380525415,1.226635975698572,1.9969479367773861,2.5781036177812715,1.9547154977848682,1.3727791712876576,1.9049145321989338,5.8853565346823915,2.6053734987659305,5.237002300386417,2.0532221280536613,-0.8381853455442949,7.996718514948407,8.644131422097278,6.869589662560409,8.261096752673627,9.796543504613856,6.472899884211383,5.5460597157394185,5.2422944193111345,10.22379976461268,4.56274968416473,6.639467800324988,2.693715456948873,1.4609258825823404,1.4043371239280718,5.322850709198679,3.9345792582927626,3.7213350878743627,5.17597863176034,4.718463528164704
Belize,BLZ,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3188.1465260539944,3108.547259288435,2970.893370058788,2959.9091434430807,2921.9168697168734,2985.95270708503,3233.230078021753,3471.7783621711656,3838.2842692612903,4112.335134648097,4501.236626334973,4972.206392903691,5171.997425905045,5060.490179506172,4968.7931887733,4873.270304032342,4909.383084728936,4923.842543515435,5206.651842891688,5657.456684104124,5755.7570073367115,5879.604206774878,6252.220718080968,6355.399592635977,6305.350560277763,6399.145910766736,6422.304327056677,6147.690927383494,5954.405581931203,5879.733300725519,5729.992057056593,5807.263052784815,5930.732390773898,6034.4021955664375,6098.600079589755,5974.37916958583,5750.503568743557,5699.062801522487,5833.173561886279,4957.943867911413,5768.908387841169,6191.662837467956
Belize,BLZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-1.3346806963317732,-2.496725483445104,-4.428238586958358,-0.3697280665273581,-1.283562159682134,2.19156944647645,8.28135590861794,7.378017598282668,10.556719607553532,7.13993144232515,9.456950344591888,10.463119486170939,4.018156472476562,-2.1559803150783523,-1.812017956367626,-1.9224564418738055,0.7410379158880858,0.29452700139604815,5.743670657151824,8.658248233514797,1.7375355874802239,2.1517100058306937,6.3374420828656355,1.65027562537297,-0.7875040999185217,1.4875517164717706,0.3618985504139971,-4.275932526527242,-3.14403160040699,-1.254067768448266,-2.5467353026105854,1.3485358262069695,2.1261192556082875,1.74801016066435,1.063864852602748,-2.0368758138389467,-3.7472613385834563,-0.8945436970193725,2.353207273447893,-15.004348570966258,16.356871750373074,7.3281532866391785
Belize,BLZ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,30.91921964125645,26.333525670571255,30.471128450577595,38.552807038007394,33.49061416408266,39.691612336702256,41.663877609320146,41.603878189684885,41.92949126925114,58.41672658199811,57.35405492731621,33.162584036672534,34.89692387545324,31.722901698312878,30.982775659070054,29.354590093899535,22.397965030921828,21.2429560497082,23.029217400689635,26.60766212676054,23.049280316415054,21.018107570259367,20.606333622266668,23.2278391717642,25.415497325197144,29.89240579313317,29.75790443123672,27.610511486511168,26.474172916364335,25.87391603251493,26.180628474144985,26.048819068405628,23.817954177055853,24.772769583621592,25.151037702787548,24.693100591795805,24.544610637737136,22.901597020432828,23.56604810870072,24.526101539935798,24.06743192417407,24.180856323388415
Belize,BLZ,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,1.0057397731656295,-18.80972334850388,-10.216675999645815,16.45718355687802,-15.651810013339642,1.8967316885473764,28.289101043116972,20.145194646009458,13.829729054050048,-3.613129044496688,22.291083945043184,-10.38714160389955,2.1414323073049246,6.319214105943402,-5.21689302660468,5.518453975686782,12.1158247432478,10.444658085702699,24.602612092695495,20.090881265850797,-0.7988648674371888,2.618489593088441,2.1130703649720175,-7.456990421451451,6.655726246377583,0.4623390990117002,-1.1374187420829571,9.39559739013896,-15.711266243498812,3.167721974622964,12.955078954599458,7.19188147735386,8.941169328195528,3.3773760140674085,9.350744114011462,-0.6896257145076845,-2.1434096027592773,0.06621281854195615,5.2976642270423895,-22.91199365824194,32.14610996054461,10.23904755840283
Belize,BLZ,"International tourism, receipts (% of total exports)",ST.INT.RCPT.XP.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.72991638228016,29.283902910276538,30.92373166773828,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,Net ODA received (% of GNI),DT.ODA.ODAT.GN.ZS,5.8241973761761034,6.784867713146486,8.070601979565597,6.725308951477538,10.816610178402122,10.672542010091409,8.538723205958673,7.967674183158597,7.934699869793599,5.640023936491954,3.7177090114226368,3.8545685876554217,4.253086677790486,4.323733232630982,2.3717745274839577,2.559012121424459,1.6247411149899333,1.6234371046952998,4.9541910417256325,1.492802630732808,2.042542861688207,1.9853683884443474,1.0445636716589495,0.5244495741968939,0.8657626991288297,0.5298422510886063,1.3815836273025095,1.491628252894268,1.6494549206410314,1.5119604238675197,1.21919205293886,1.4730484579551966,2.694793835742665,1.8899765583260957,1.3466756851796178,1.6414796734077948,1.5970743607951163,1.5833984763576452,1.5953844433107471,3.484002445274597,3.2923598050995153,..
Benin,BEN,Arable land (% of land area),AG.LND.ARBL.ZS,13.568641362185172,13.74600922312877,13.834693153600567,13.923377084072367,14.012061014544164,14.100744945015965,14.189428875487762,14.27811280595956,14.36679673643136,14.322454771195458,14.36679673643136,14.455480666903156,14.632848527846754,15.076268180205746,15.874423554451933,17.29336644200071,18.623625399077685,19.953884356154663,20.397304008513657,21.106775452288044,21.727562965590636,22.61440227030862,23.501241575026604,23.501241575026604,23.536715147215325,22.170982617949626,22.170982617949626,22.170982617949626,22.170982617949626,22.170982617949626,22.170982617949626,23.057821922667614,23.9446612273856,23.9446612273856,23.9446612273856,24.831500532103583,24.831500532103583,24.831500532103583,24.831500532103583,24.831500532103583,24.831500532103583,..
Benin,BEN,Crop production index (2014-2016 = 100),AG.PRD.CROP.XD,17.7,18,17.98,23.69,23.59,26.26,22.2,27.88,28.93,30.69,34.54,33.5,37.63,39.06,43.08,48.31,51.29,52.1,55.74,57.3,58.82,67.84,65.17,69.9,63.45,57.39,59.98,72.28,74.79,75.76,83.11,88.88,97.66,103.67,92.24,104.08,110.4,117.21,124.72,122.3,129.16,..
Benin,BEN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.930500461049304,17.77103582970848,13.764289193942119,19.579375321244278,23.652618353909453,16.675920945503258,15.267528120164146,13.803739211676708,13.495428981303437,19.18130301065296,21.002486062747302,23.239148049645845,22.46438303675555,28.327018617295284,27.36894250275283,26.49881155458344,27.176134594454886,27.092939551006513,23.009530794781867,20.605302548955446,19.86857881155235,19.72661077833198,18.644297250083092,18.513547565912514,18.48363998046696,18.05792571296397,22.042853115436337,22.140720266279985,19.927966839388194,23.07204806705505,20.849651503121617,23.896736867013306,27.570565319311957,31.43084112363254,24.72045121103895,27.606788071198235,27.205594781883207,27.274230618908508,29.630527193547803,19.872470427652374,20.91880617547327,21.653209549892548
Benin,BEN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,12.910404444348208,15.122419281525753,15.356974737146883,17.069452177588886,16.702425147012992,12.107844524476903,12.365566011345338,13.394671723081487,12.768016141496533,12.4533850515242,11.982630421404192,12.727680504492916,12.217101797024547,13.338064417938728,13.392311411176582,13.26694099319789,13.520707759472284,12.566471292597154,18.045703796781567,18.756348211907074,21.60630613083225,21.256064816262732,21.765335885862797,20.49942460784869,21.613592386735668,21.157013777620552,19.511177184447394,17.660622076681488,17.919507929236865,18.009053139506836,18.137449111597387,16.95668468789659,17.243709289308843,16.411577486613353,16.385095444490226,15.702068311818456,15.10758585075008,14.641956750916338,16.312561201590185,16.290549052865828,16.467400377576084,17.017716808933496
Benin,BEN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,1200,1260,1270,1330,1330,1420,1470,1540,1580,1640,1720,1800,1850,1890,1970,2010,2080,2200,2290,2290,2290,2350,2410,2580,2730,2770,2880,2900,3080,3260,3330,3650,4020
Benin,BEN,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,..,..,..,..,..,0.27,..,..,..,..,..,1.69,..,..,..,..,..,..,..,..,..,0.82,..,..,..,..,..,..,..,2.38,5.629,..,..,..,..,..,..,3.911,..,..,..,..
Benin,BEN,"Condom use, population ages 15-24, female (% of females ages 15-24)",SH.CON.1524.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.7,..,..,..,..,8.5,..,..,..,..,10.4,..,..,..,..,..,19.2,..,31.1,..,..,..,..,..,..,..,..
Benin,BEN,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,72.174,72.174,72.16,72.119,72.078,72.037,71.996,71.955,71.914,71.873,71.832,71.791,71.75,71.764,71.779,71.793,71.808,71.822,71.837,71.851,71.866,71.88,70.659,69.408,68.127,66.818,65.483,64.123,62.74,62.677,62.081,62.277,62.588
Benin,BEN,"Population ages 15-64, total",SP.POP.1564.TO,2005020,2060310,2118012,2178179,2240944,2306725,2375656,2447482,2522690,2601523,2683599,2768890,2924842,3048017,3088773,3163742,3261986,3371766,3487122,3606758,3730128,3857165,3987921,4121820,4270093,4414563,4550231,4697712,4855367,5018750,5182561,5348799,5517939,5694681,5876198,6059293,6247970,6443462,6645752,6852380,7063242,7277900
Benin,BEN,Population growth (annual %),SP.POP.GROW,2.76861331698126,2.82201440633235,2.848290465701,2.87201786127231,2.903623876325,2.93925896215463,2.97429905037554,3.00087294234367,3.0182988908611,3.0406276980036,3.06219746377698,3.06478636575957,4.45082260643724,3.73596221432167,2.05718160489378,2.56902674974726,2.90970663666371,3.04015123022948,3.05728567373544,3.03845662138601,3.0124309700982,3.00138127284262,3.01427811282378,3.02645705105477,3.177348170646,3.05982347255495,2.87555724136521,2.94774231330122,2.94335369072878,2.93492666293192,2.92811115740547,2.91501212217311,2.89992060914312,2.92622897984691,2.95124912266827,2.94982814392549,2.94632156118807,2.92239218681089,2.88707408493347,2.82913811282206,2.75970517933377,2.70204108933956
Benin,BEN,Rural population (% of total population),SP.RUR.TOTL.ZS,71.99,71.30799999999999,70.616,69.914,69.20400000000001,68.483,67.75399999999999,67.015,66.27000000000001,65.515,64.753,64.173,63.864,63.553,63.242,62.929,62.615,62.301,61.985,61.667,61.35,60.964,60.464,59.961,59.457,58.951,58.442,57.931,57.42,56.907,56.392,55.875,55.358,54.834,54.305,53.771,53.232,52.688,52.139,51.585,51.028,50.466
Benin,BEN,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,-28.02837117586654,-22.315263714529273,-17.813433502942882,-11.35255284948697,-12.995981270338206,-15.93957580719766,-15.683078974469499,-18.279349605677154,-11.309509396333643,-7.357576123833702,-9.339744710054031,-10.262449705563618,-10.453033060149416,-7.746442018965909,-9.062255004969334,-3.520168336469831,-4.35936042248679,-5.407746196130258,-8.372727564331974,-6.13754640337354,-8.52001301611503,-4.315200979767128,-4.327636057267182,-2.875879204684525,-2.128651226980312,-3.6588472869271795,-5.028077922097854,-3.493918736956885,-4.846695384204233,-5.286763815182338,-5.517725805597027,-2.9432630450868285,-4.05906119456361,-2.4065926931899937,-7.31541076286973,-3.773352195431128,-7.065407395081024,-7.246733252527799,-4.420277927134389,-5.088292521567867,-6.217248481494337,-7.627100970554926
Benin,BEN,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.1618981005273326,-0.0009601536289165558,0.0009583133766748383,0.0010886130789880672,-0.008606569694271033,0.0823290421830946,0.00640035953471579,-1.3369598677604955,-0.0744505328917815,-0.1507600183539314,0.019825555585233568,0.05629144209562697,-0.9512168756242507,-0.4447516235782629,-0.356668640063887,-0.6209458148435191,0.537109663360586,0.4600292104136944,0.2532984466759622,-0.3634907593104204,0.45658818373780763,-0.4624234152166419,0.19887034930342207,-0.6586885960396817,-0.13382036948974232,-0.1757646675001622,1.7038697347889538,0.49256299017794664,-0.19312176460627614,0.5611447477502569,1.508440505399093,2.527057773101026,2.878637471203218,3.054209933397005,1.3150118212087594,1.114881310106867,1.5817049507913752,1.3607357334914267,1.516310804425687,1.1093441407036264,1.9560866105156722,1.532484717595175
Benin,BEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,803.1650840454354,798.2682395173082,742.1193271708759,778.2914483427728,812.9483202892042,806.540433864715,771.1611554105277,773.8469744250563,729.408784018937,771.0758639653651,779.4233090190701,778.2552682102868,787.8191186949447,774.2629218718353,804.3503329733785,817.849735178736,839.9516966644621,847.0744874729148,865.4525624675445,888.7301846304564,908.3477029939236,922.4176387398967,925.8492611373737,938.0381781100989,924.269524085128,931.769140879746,959.5549934664756,977.3031631812148,970.9659689341363,962.8161095257497,962.7445896995257,980.0746132124755,1020.5282340508014,1054.1087666098806,1041.6525231598348,1045.150936575817,1072.3620320012087,1111.2272474742326,1153.7262099808258,1164.70896658459,1214.0775898994416,1255.6072925908081
Benin,BEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,6.9517786156954315,-0.6096934024400582,-7.0338402014320565,4.874165090106601,4.45294266308936,-0.7882280170293683,-4.386547402795387,0.3482824563561593,-5.742503605332999,5.712445594204169,1.0825711766903225,-0.14985961996099206,1.2288834878884387,-1.7207245294536477,3.8859423913526285,1.67829882726042,2.7024477156425206,0.8480000500907323,2.1695937330679556,2.6896473790017694,2.20736492388005,1.548959247609531,0.3720248023622901,1.3165120375806794,-1.4678138210441602,0.8114101567983312,2.982053318539272,1.8496250694941807,-0.6484368910104052,-0.8393558239052368,-0.007428191688561014,1.8000644925315612,4.127606234562876,3.290504999140225,-1.1816848360066814,0.3358522480577193,2.603556526920613,3.6242625450376096,3.8245068777058577,0.9519378608852378,4.238708959167809,3.420679455487388
Benin,BEN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-12.351620134583564,5.289153235558642,-0.49192039235963925,1.427765845562399,-4.056005798506276,-2.475127623168329,-2.7561402150380228,-2.646122386287597,0.5076313191234975,6.702780295513289,5.138299982275461,3.3586590384355075,5.605103432365484,10.055786212386488,12.357512137595837,14.030999634574878,14.18549601141786,12.747410888720909,9.854356163330444,9.870875901926697,9.23271627885844,10.518505868876584,10.836156038273113,12.34272168400286,9.95739440709404,9.214620727658648,11.34878413506763,10.246503737403586,10.01901933663056,10.321331145557663,10.944841007911354,12.333042780335957,14.802808571661021,16.850996134820413,13.416455586029855,16.49868740926422,16.895014834169036,19.139779772423537,21.209522650740055,20.545550986588847,22.633369836271985,28.898693377407405
Benin,BEN,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,9.442433246025047,-23.29615426448464,-26.03938670525551,0.11834546371440524,17.966903991665433,-13.5145463317549,-8.328471934641229,3.281155468843693,-23.04159285579783,35.37047241524246,26.253455443500854,19.2881401826497,8.338297289216513,-11.908456501687638,5.5061151558409875,-10.46272859510745,11.43522128371059,9.877952823405622,16.611566963401486,-10.582553456297504,13.446827802009409,-3.442545938884251,5.118192917035387,-3.8017516322924365,-4.408372583715661,7.424462249517049,30.302179826583682,4.213806279801773,4.741797402443467,7.349621070436669,-4.566596877496366,11.362289463728231,30.77100511119434,14.691695892791174,-0.9677731468014912,3.303329060255038,14.323232345898987,4.838686171030801,3.393947941261885,-19.79280491100944,16.79296884140112,18.46013670456732
