Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","1998","1998","USD","26008.824604","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","1999","1999","USD","26176.50114","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2000","2000","USD","24285.448175","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2001","2001","USD","24945.994809","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2002","2002","USD","26870.907485","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2003","2003","USD","32854.023248","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2004","2004","USD","37704.707454","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2005","2005","USD","39039.503917","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2006","2006","USD","41186.116803","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2007","2007","USD","48412.643971","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2008","2008","USD","53556.516656","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2009","2009","USD","47291.640126","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2010","2010","USD","46460.674927","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2011","2011","USD","51083.002593","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2012","2012","USD","47711.777241","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2013","2013","USD","49878.96031","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2014","2014","USD","50260.962457","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2015","2015","USD","42785.244935","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2016","2016","USD","43784.953249","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2017","2017","USD","46412.760009","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2018","2018","USD","49988.206202","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2019","2019","USD","48630.465932","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2020","2020","USD","49171.419088","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2021","2021","USD","53703.45252","X","Figure from international organizations",""
"MK","Macro Indicators","246","Finland","6119","Value US$ per capita","22008","Gross Domestic Product","2022","2022","USD","50840.133124","E","Estimated value",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1970","1970","USD","2938.250632","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1971","1971","USD","3256.27532","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1972","1972","USD","3958.047544","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1973","1973","USD","5103.272634","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1974","1974","USD","5474.012916","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1975","1975","USD","6879.849114","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1976","1976","USD","7066.910236","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1977","1977","USD","7752.143151","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1978","1978","USD","9528.76161","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1979","1979","USD","11491.381581","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1980","1980","USD","13056.321159","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1981","1981","USD","11395.570718","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1982","1982","USD","10767.223816","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1983","1983","USD","10255.812701","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1984","1984","USD","9676.130185","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1985","1985","USD","10037.415712","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1986","1986","USD","13932.916366","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1987","1987","USD","16788.647347","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1988","1988","USD","18221.902393","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1989","1989","USD","18251.0935","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1990","1990","USD","22497.313128","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1991","1991","USD","22406.569941","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1992","1992","USD","24644.774387","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1993","1993","USD","23186.674732","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1994","1994","USD","24357.415733","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1995","1995","USD","27882.041661","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1996","1996","USD","27866.649457","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1997","1997","USD","25119.369538","X","Figure from international organizations",""
"MK","Macro Indicators","250","France","6119","Value US$ per capita","22008","Gross Domestic Product","1998","1998","USD","25880.526986","X","Figure from international organizations",""
